state,year,month,api
Perak,2022,2,52.45454545
Perak,2022,3,53.87096774
Perak,2022,4,53.79444444
Perak,2022,5,54.28205128
Johor,2017,1,
Johor,2017,2,
Johor,2017,3,
Johor,2017,4,
Johor,2017,5,25.58015267
Johor,2017,6,24.38181818
Johor,2017,7,25.77202797
Johor,2017,8,24.62957938
Johor,2017,9,18.35483871
Johor,2017,10,24.35915493
Johor,2017,11,21.3840708
Johor,2017,12,22.60739687
Johor,2018,1,18.09791332
Johor,2018,2,24.97235772
Johor,2018,3,19.86452514
Johor,2018,4,26.77916667
Johor,2018,5,23.04378531
Johor,2018,6,24.12831241
Johor,2018,7,29.89361702
Johor,2018,8,44.11021505
Johor,2018,9,53.55555556
Johor,2018,10,52.70430108
Johor,2018,11,42.41805556
Johor,2018,12,40.54166667
Johor,2019,1,36.54301075
Johor,2019,2,46.63988095
Johor,2019,3,60.34811828
Johor,2019,4,54.48472222
Johor,2019,5,48.00806452
Johor,2019,6,34.57301808
Johor,2019,7,47.66935484
Johor,2019,8,60.34543011
Johor,2019,9,70.76388889
Johor,2019,10,50.96505376
Johor,2019,11,49.31111111
Johor,2019,12,29.28091398
Johor,2020,1,36.05510753
Johor,2020,2,31.65804598
Johor,2020,3,42.50268817
Johor,2020,4,41.78611111
Johor,2020,5,37.32526882
Johor,2020,6,29.19471488
Johor,2020,7,29.43817204
Johor,2020,8,40.01075269
Johor,2020,9,34.42565598
Johor,2020,10,42.63978495
Johor,2020,11,31.73611111
Johor,2020,12,36.32123656
Johor,2021,1,36.83041723
Johor,2021,2,55.71130952
Johor,2021,3,47.45430108
Johor,2021,4,46.80972222
Johor,2021,5,37.9516129
Johor,2021,6,43.41805556
Johor,2021,7,42.32123656
Johor,2021,8,39.46639785
Johor,2021,9,47.27222222
Johor,2021,10,48.92011019
Johor,2021,11,42.12777778
Johor,2021,12,36.59005376
Johor,2022,1,38.41105121
Johor,2022,2,36.27123696
Johor,2022,3,35.9811828
Johor,2022,4,53.85416667
Johor,2022,5,56.83333333
Selangor,2017,1,
Selangor,2017,2,
Selangor,2017,3,
Selangor,2017,4,
Selangor,2017,5,
Selangor,2017,6,
Selangor,2017,7,
Selangor,2017,8,
Selangor,2017,9,
Selangor,2017,10,
Selangor,2017,11,
Selangor,2017,12,
Selangor,2018,1,30.74820144
Selangor,2018,2,38.02259887
Selangor,2018,3,40.82132132
Selangor,2018,4,38.20584145
Selangor,2018,5,34.21937322
Selangor,2018,6,31.53333333
Selangor,2018,7,37.12231183
Selangor,2018,8,51.63172043
Selangor,2018,9,63.07777778
Selangor,2018,10,58.43817204
Selangor,2018,11,58.39444444
Selangor,2018,12,57.48924731
Selangor,2019,1,58.03360215
Selangor,2019,2,60.83630952
Selangor,2019,3,66.27016129
Selangor,2019,4,62.44861111
Selangor,2019,5,58.22580645
Selangor,2019,6,57.21527778
Selangor,2019,7,62.65994624
Selangor,2019,8,73.00806452
Selangor,2019,9,110.7138889
Selangor,2019,10,63.62096774
Selangor,2019,11,58.74444444
Selangor,2019,12,55.58870968
Selangor,2020,1,55.76075269
Selangor,2020,2,56.80172414
Selangor,2020,3,58.3077957
Selangor,2020,4,49.86944444
Selangor,2020,5,53.35080645
Selangor,2020,6,56.68150209
Selangor,2020,7,60.99327957
Selangor,2020,8,60.02284946
Selangor,2020,9,55.34497817
Selangor,2020,10,57.50672043
Selangor,2020,11,67.18888889
Selangor,2020,12,75.02822581
Selangor,2021,1,70.93817204
Selangor,2021,2,69.53422619
Selangor,2021,3,74.42876344
Selangor,2021,4,69.53194444
Selangor,2021,5,69.58467742
Selangor,2021,6,61.50694444
Selangor,2021,7,64.71774194
Selangor,2021,8,62.31854839
Selangor,2021,9,64.62916667
Selangor,2021,10,65.78225806
Selangor,2021,11,56.63909774
Selangor,2021,12,59.94054054
Selangor,2022,1,66.57823129
Selangor,2022,2,61.51266766
Selangor,2022,3,63.1922043
Selangor,2022,4,63.54166667
Selangor,2022,5,54.58974359
Negeri Sembilan,2017,1,40.98252688
Negeri Sembilan,2017,2,43.39434524
Negeri Sembilan,2017,3,45.69758065
Negeri Sembilan,2017,4,33.65694444
Negeri Sembilan,2017,5,22.46885246
Negeri Sembilan,2017,6,26.13218391
Negeri Sembilan,2017,7,25.4047619
Negeri Sembilan,2017,8,22.67071525
Negeri Sembilan,2017,9,24.8008596
Negeri Sembilan,2017,10,27.54435484
Negeri Sembilan,2017,11,23.04444444
Negeri Sembilan,2017,12,27.53803596
Negeri Sembilan,2018,1,23.36621622
Negeri Sembilan,2018,2,32.09934853
Negeri Sembilan,2018,3,27.19489247
Negeri Sembilan,2018,4,27.64444444
Negeri Sembilan,2018,5,25.82591093
Negeri Sembilan,2018,6,25.63194444
Negeri Sembilan,2018,7,26.35349462
Negeri Sembilan,2018,8,46.56413793
Negeri Sembilan,2018,9,58.91527778
Negeri Sembilan,2018,10,53.1733871
Negeri Sembilan,2018,11,47.93381295
Negeri Sembilan,2018,12,50.95833333
Negeri Sembilan,2019,1,49.4537931
Negeri Sembilan,2019,2,44.37797619
Negeri Sembilan,2019,3,66.45564516
Negeri Sembilan,2019,4,58.08333333
Negeri Sembilan,2019,5,54.2688172
Negeri Sembilan,2019,6,49.85833333
Negeri Sembilan,2019,7,58.31317204
Negeri Sembilan,2019,8,70.28225806
Negeri Sembilan,2019,9,101.9277778
Negeri Sembilan,2019,10,59.71505376
Negeri Sembilan,2019,11,52.04444444
Negeri Sembilan,2019,12,44.70564516
Negeri Sembilan,2020,1,48.48387097
Negeri Sembilan,2020,2,46.2658046
Negeri Sembilan,2020,3,51.76344086
Negeri Sembilan,2020,4,44.81527778
Negeri Sembilan,2020,5,47.96102151
Negeri Sembilan,2020,6,48.65368567
Negeri Sembilan,2020,7,48.84005376
Negeri Sembilan,2020,8,55.66801075
Negeri Sembilan,2020,9,45.06259098
Negeri Sembilan,2020,10,45.40994624
Negeri Sembilan,2020,11,43.29861111
Negeri Sembilan,2020,12,46.77688172
Negeri Sembilan,2021,1,44.14784946
Negeri Sembilan,2021,2,56.97916667
Negeri Sembilan,2021,3,55.19623656
Negeri Sembilan,2021,4,56.65
Negeri Sembilan,2021,5,54.02822581
Negeri Sembilan,2021,6,55.03333333
Negeri Sembilan,2021,7,57.10483871
Negeri Sembilan,2021,8,48.87903226
Negeri Sembilan,2021,9,49.15833333
Negeri Sembilan,2021,10,48.96236559
Negeri Sembilan,2021,11,47.09444444
Negeri Sembilan,2021,12,50.36962366
Negeri Sembilan,2022,1,51.8923284
Negeri Sembilan,2022,2,50.08792846
Negeri Sembilan,2022,3,54.8938172
Negeri Sembilan,2022,4,55.48644793
Negeri Sembilan,2022,5,48.55555556
Putrajaya,2017,1,45.5577957
Putrajaya,2017,2,49.97713415
Putrajaya,2017,3,53.9334258
Putrajaya,2017,4,39.92222222
Putrajaya,2017,5,28.39375929
Putrajaya,2017,6,30.15694444
Putrajaya,2017,7,29.16263441
Putrajaya,2017,8,25.84324324
Putrajaya,2017,9,27.06834031
Putrajaya,2017,10,28.77292576
Putrajaya,2017,11,25.08974359
Putrajaya,2017,12,25.5952381
Putrajaya,2018,1,25.81940701
Putrajaya,2018,2,34.70292208
Putrajaya,2018,3,32.12903226
Putrajaya,2018,4,33.27638889
Putrajaya,2018,5,29.92069892
Putrajaya,2018,6,31.48261474
Putrajaya,2018,7,35.61827957
Putrajaya,2018,8,50.46102151
Putrajaya,2018,9,60.74722222
Putrajaya,2018,10,57.26344086
Putrajaya,2018,11,54.38888889
Putrajaya,2018,12,53.77553763
Putrajaya,2019,1,56.99193548
Putrajaya,2019,2,60.51339286
Putrajaya,2019,3,69.57123288
Putrajaya,2019,4,64.05277778
Putrajaya,2019,5,60.34274194
Putrajaya,2019,6,55.35244755
Putrajaya,2019,7,62.95967742
Putrajaya,2019,8,73.57392473
Putrajaya,2019,9,113.4888889
Putrajaya,2019,10,61.2983871
Putrajaya,2019,11,56.76527778
Putrajaya,2019,12,53.21399731
Putrajaya,2020,1,50.38844086
Putrajaya,2020,2,52.34482759
Putrajaya,2020,3,56.71102151
Putrajaya,2020,4,50.48472222
Putrajaya,2020,5,52.15188172
Putrajaya,2020,6,56.21368715
Putrajaya,2020,7,56.38575269
Putrajaya,2020,8,62.79032258
Putrajaya,2020,9,53.20378457
Putrajaya,2020,10,56.46908602
Putrajaya,2020,11,51.59583333
Putrajaya,2020,12,52.55241935
Putrajaya,2021,1,51.48252688
Putrajaya,2021,2,62.16666667
Putrajaya,2021,3,59.39247312
Putrajaya,2021,4,57.35694444
Putrajaya,2021,5,56.47446237
Putrajaya,2021,6,53.48055556
Putrajaya,2021,7,56.6827957
Putrajaya,2021,8,49.66666667
Putrajaya,2021,9,48.68333333
Putrajaya,2021,10,54.24275862
Putrajaya,2021,11,44.94166667
Putrajaya,2021,12,48.52822581
Putrajaya,2022,1,53.57335128
Putrajaya,2022,2,43.61400894
Putrajaya,2022,3,49.48509485
Putrajaya,2022,4,53.88888889
Putrajaya,2022,5,48.02290076
Pahang,2017,1,
Pahang,2017,2,
Pahang,2017,3,
Pahang,2017,4,20.92976589
Pahang,2017,5,23.03846154
Pahang,2017,6,22.61480076
Pahang,2017,7,25.90668524
Pahang,2017,8,25.4529148
Pahang,2017,9,23.56323777
Pahang,2017,10,24.07779349
Pahang,2017,11,16.09090909
Pahang,2017,12,16.3863275
Pahang,2018,1,12.43673469
Pahang,2018,2,26.14634146
Pahang,2018,3,23.69069069
Pahang,2018,4,24.71791045
Pahang,2018,5,21.08487654
Pahang,2018,6,21.65656566
Pahang,2018,7,34.96027634
Pahang,2018,8,46.26744186
Pahang,2018,9,56.04166667
Pahang,2018,10,48.18548387
Pahang,2018,11,31.30416667
Pahang,2018,12,29.28629032
Pahang,2019,1,41.36021505
Pahang,2019,2,40.98214286
Pahang,2019,3,73.92607527
Pahang,2019,4,57.88611111
Pahang,2019,5,59.93682796
Pahang,2019,6,51.19305556
Pahang,2019,7,57.97311828
Pahang,2019,8,85.20698925
Pahang,2019,9,95.18611111
Pahang,2019,10,57.87096774
Pahang,2019,11,45.09305556
Pahang,2019,12,37.16935484
Pahang,2020,1,39.26075269
Pahang,2020,2,40.22988506
Pahang,2020,3,44.73790323
Pahang,2020,4,57.35694444
Pahang,2020,5,36.88844086
Pahang,2020,6,39.94853964
Pahang,2020,7,34.63709677
Pahang,2020,8,41.11021505
Pahang,2020,9,36.76855895
Pahang,2020,10,42.88172043
Pahang,2020,11,27.72916667
Pahang,2020,12,61.83333333
Pahang,2021,1,65.48655914
Pahang,2021,2,76.04910714
Pahang,2021,3,79.22446237
Pahang,2021,4,67.22083333
Pahang,2021,5,49.98790323
Pahang,2021,6,60.51944444
Pahang,2021,7,69.10788382
Pahang,2021,8,55.40456989
Pahang,2021,9,40.44583333
Pahang,2021,10,45.53629032
Pahang,2021,11,31.20416667
Pahang,2021,12,37.44623656
Pahang,2022,1,44.05114401
Pahang,2022,2,32.3099851
Pahang,2022,3,34.16689847
Pahang,2022,4,33.47222222
Pahang,2022,5,34.96794872
Sarawak,2017,1,
Sarawak,2017,2,
Sarawak,2017,3,
Sarawak,2017,4,30.65968586
Sarawak,2017,5,15.75525526
Sarawak,2017,6,19.07364341
Sarawak,2017,7,22.83602151
Sarawak,2017,8,20.70731707
Sarawak,2017,9,23.29861111
Sarawak,2017,10,22.73924731
Sarawak,2017,11,18.51111111
Sarawak,2017,12,19.23924731
Sarawak,2018,1,16.64507422
Sarawak,2018,2,22.61754967
Sarawak,2018,3,20.56475904
Sarawak,2018,4,21.44722222
Sarawak,2018,5,16.65188172
Sarawak,2018,6,20.93611111
Sarawak,2018,7,29.20646067
Sarawak,2018,8,50.96566524
Sarawak,2018,9,49.40694444
Sarawak,2018,10,42.61021505
Sarawak,2018,11,38.72083333
Sarawak,2018,12,34.56338028
Sarawak,2019,1,35.22928177
Sarawak,2019,2,49.42559524
Sarawak,2019,3,52.19623656
Sarawak,2019,4,53.14027778
Sarawak,2019,5,49.28763441
Sarawak,2019,6,38.20972222
Sarawak,2019,7,50.02560647
Sarawak,2019,8,59.18548387
Sarawak,2019,9,76.90972222
Sarawak,2019,10,39.04435484
Sarawak,2019,11,46.01388889
Sarawak,2019,12,37.16666667
Sarawak,2020,1,40.52150538
Sarawak,2020,2,50.99856322
Sarawak,2020,3,45.48252688
Sarawak,2020,4,41.69861111
Sarawak,2020,5,33.10215054
Sarawak,2020,6,30.42141864
Sarawak,2020,7,32.08064516
Sarawak,2020,8,39.54973118
Sarawak,2020,9,36.13828239
Sarawak,2020,10,38.85887097
Sarawak,2020,11,34.74583333
Sarawak,2020,12,30.52284946
Sarawak,2021,1,32.18010753
Sarawak,2021,2,39.52529762
Sarawak,2021,3,41.05913978
Sarawak,2021,4,45.61944444
Sarawak,2021,5,39.12903226
Sarawak,2021,6,40.96388889
Sarawak,2021,7,47.97983871
Sarawak,2021,8,39.72446237
Sarawak,2021,9,39.94861111
Sarawak,2021,10,39.82930108
Sarawak,2021,11,30.92916667
Sarawak,2021,12,37.41532258
Sarawak,2022,1,44.71063257
Sarawak,2022,2,40.18777943
Sarawak,2022,3,41.33602151
Sarawak,2022,4,42.30416667
Sarawak,2022,5,38.70512821
Sarawak,2017,1,33.41202346
Sarawak,2017,2,33.96923077
Sarawak,2017,3,33.45079365
Sarawak,2017,4,22.11173184
Sarawak,2017,5,13.27207207
Sarawak,2017,6,15.52380952
Sarawak,2017,7,16.58055556
Sarawak,2017,8,15.95700416
Sarawak,2017,9,20.48472222
Sarawak,2017,10,16.85752688
Sarawak,2017,11,13.66713483
Sarawak,2017,12,15.92435703
Sarawak,2018,1,12.95021962
Sarawak,2018,2,19.06060606
Sarawak,2018,3,15.41763006
Sarawak,2018,4,18.70138889
Sarawak,2018,5,15.27374302
Sarawak,2018,6,15.32331903
Sarawak,2018,7,22.13610315
Sarawak,2018,8,52.72311828
Sarawak,2018,9,50.29722222
Sarawak,2018,10,41.52688172
Sarawak,2018,11,33.06695157
Sarawak,2018,12,31.17607527
Sarawak,2019,1,27.28360215
Sarawak,2019,2,26.85119048
Sarawak,2019,3,42.99731183
Sarawak,2019,4,32.88472222
Sarawak,2019,5,37.48252688
Sarawak,2019,6,30.6875
Sarawak,2019,7,44.1733871
Sarawak,2019,8,64.77956989
Sarawak,2019,9,120.1152778
Sarawak,2019,10,29.87096774
Sarawak,2019,11,34.91527778
Sarawak,2019,12,19.57795699
Sarawak,2020,1,26.90456989
Sarawak,2020,2,29.42528736
Sarawak,2020,3,29.40725806
Sarawak,2020,4,33.13055556
Sarawak,2020,5,25.91397849
Sarawak,2020,6,25.37691238
Sarawak,2020,7,26.18413978
Sarawak,2020,8,40.63172043
Sarawak,2020,9,30.24163028
Sarawak,2020,10,31.04312668
Sarawak,2020,11,23.68472222
Sarawak,2020,12,22.73790323
Sarawak,2021,1,23.64112903
Sarawak,2021,2,32.54613095
Sarawak,2021,3,31.84005376
Sarawak,2021,4,40.38472222
Sarawak,2021,5,34.22983871
Sarawak,2021,6,36.2375
Sarawak,2021,7,36.69892473
Sarawak,2021,8,35.15860215
Sarawak,2021,9,36.32222222
Sarawak,2021,10,36.91397849
Sarawak,2021,11,24.21666667
Sarawak,2021,12,30.37906648
Sarawak,2022,1,29.07831325
Sarawak,2022,2,30.22801788
Sarawak,2022,3,35.19623656
Sarawak,2022,4,38.17739628
Sarawak,2022,5,33.76282051
Sabah,2017,1,27.57930108
Sabah,2017,2,30.16114458
Sabah,2017,3,29.61290323
Sabah,2017,4,24.08613445
Sabah,2017,5,19.00925926
Sabah,2017,6,17.26707132
Sabah,2017,7,18.44479005
Sabah,2017,8,24.1525974
Sabah,2017,9,29.42532006
Sabah,2017,10,24.00590842
Sabah,2017,11,20.48615917
Sabah,2017,12,18.3968254
Sabah,2018,1,15.17241379
Sabah,2018,2,18.31960461
Sabah,2018,3,19.50507983
Sabah,2018,4,18.50348675
Sabah,2018,5,15.76825843
Sabah,2018,6,17.05783866
Sabah,2018,7,21.5963939
Sabah,2018,8,34.50806452
Sabah,2018,9,48.01944444
Sabah,2018,10,41.42741935
Sabah,2018,11,34.36666667
Sabah,2018,12,34.73790323
Sabah,2019,1,34.4233871
Sabah,2019,2,38.4985119
Sabah,2019,3,42.09408602
Sabah,2019,4,39.39305556
Sabah,2019,5,41.20295699
Sabah,2019,6,37.07638889
Sabah,2019,7,40.58448753
Sabah,2019,8,50.52016129
Sabah,2019,9,61.56944444
Sabah,2019,10,43.98655914
Sabah,2019,11,41.11527778
Sabah,2019,12,31.55510753
Sabah,2020,1,35.50268817
Sabah,2020,2,40.44396552
Sabah,2020,3,41.34139785
Sabah,2020,4,41.01944444
Sabah,2020,5,35.11290323
Sabah,2020,6,37.42002782
Sabah,2020,7,38.6733871
Sabah,2020,8,37.84791386
Sabah,2020,9,39.05967977
Sabah,2020,10,41.36021505
Sabah,2020,11,38.95555556
Sabah,2020,12,33.36424731
Sabah,2021,1,24.7016129
Sabah,2021,2,29.49255952
Sabah,2021,3,32.49327957
Sabah,2021,4,40.58611111
Sabah,2021,5,28.18548387
Sabah,2021,6,31.54027778
Sabah,2021,7,37.19489247
Sabah,2021,8,32.31317204
Sabah,2021,9,27.49166667
Sabah,2021,10,37.52284946
Sabah,2021,11,32.15
Sabah,2021,12,31.91129032
Sabah,2022,1,34.94078062
Sabah,2022,2,31.16539051
Sabah,2022,3,30.67204301
Sabah,2022,4,35.40555556
Sabah,2022,5,27.37179487
Sarawak,2017,1,35.43951613
Sarawak,2017,2,34.60267857
Sarawak,2017,3,33.58832117
Sarawak,2017,4,31.68217054
Sarawak,2017,5,15.08618128
Sarawak,2017,6,16.63662375
Sarawak,2017,7,15.05913978
Sarawak,2017,8,14.03794038
Sarawak,2017,9,16.37083333
Sarawak,2017,10,14.35215054
Sarawak,2017,11,14.05413105
Sarawak,2017,12,13.12096774
Sarawak,2018,1,11.86802721
Sarawak,2018,2,19.43831169
Sarawak,2018,3,15.55376344
Sarawak,2018,4,18.15138889
Sarawak,2018,5,16.08736559
Sarawak,2018,6,19.09305556
Sarawak,2018,7,23.67741935
Sarawak,2018,8,49.05913978
Sarawak,2018,9,49.28333333
Sarawak,2018,10,39.16801075
Sarawak,2018,11,41.13888889
Sarawak,2018,12,27.5483871
Sarawak,2019,1,31.03897849
Sarawak,2019,2,33.29657228
Sarawak,2019,3,44.1344086
Sarawak,2019,4,37.99305556
Sarawak,2019,5,46.72311828
Sarawak,2019,6,30.27361111
Sarawak,2019,7,47.13306452
Sarawak,2019,8,63.07930108
Sarawak,2019,9,106.3944444
Sarawak,2019,10,44.97043011
Sarawak,2019,11,44.55138889
Sarawak,2019,12,27.75806452
Sarawak,2020,1,36.45564516
Sarawak,2020,2,38.76149425
Sarawak,2020,3,32.4422043
Sarawak,2020,4,27.23055556
Sarawak,2020,5,25.96370968
Sarawak,2020,6,22.25034771
Sarawak,2020,7,22.01478495
Sarawak,2020,8,39.30645161
Sarawak,2020,9,26.11790393
Sarawak,2020,10,32.12634409
Sarawak,2020,11,22.85277778
Sarawak,2020,12,23.05241935
Sarawak,2021,1,20.38172043
Sarawak,2021,2,31.11607143
Sarawak,2021,3,29.31989247
Sarawak,2021,4,39.25972222
Sarawak,2021,5,25.83736559
Sarawak,2021,6,27.03055556
Sarawak,2021,7,40.50207469
Sarawak,2021,8,28.06854839
Sarawak,2021,9,25.93333333
Sarawak,2021,10,28.20564516
Sarawak,2021,11,53.7125
Sarawak,2021,12,60.2405914
Sarawak,2022,1,61.20053836
Sarawak,2022,2,55.34128167
Sarawak,2022,3,28.62655602
Sarawak,2022,4,31.07638889
Sarawak,2022,5,31.72435897
Penang,2017,1,51.80376344
Penang,2017,2,52.42113095
Penang,2017,3,57.64722222
Penang,2017,4,40.06962025
Penang,2017,5,31.37845706
Penang,2017,6,31.68333333
Penang,2017,7,39.60887097
Penang,2017,8,30.05121294
Penang,2017,9,23.19543509
Penang,2017,10,24.54032258
Penang,2017,11,22.40694444
Penang,2017,12,26.14784946
Penang,2018,1,22.33870968
Penang,2018,2,32.26948052
Penang,2018,3,25.72311828
Penang,2018,4,25.0625
Penang,2018,5,21.63306452
Penang,2018,6,27.57916667
Penang,2018,7,33.67607527
Penang,2018,8,54.76478495
Penang,2018,9,56.98333333
Penang,2018,10,55.91129032
Penang,2018,11,57.54722222
Penang,2018,12,55.72727273
Penang,2019,1,56.69086022
Penang,2019,2,58.09970238
Penang,2019,3,61.58467742
Penang,2019,4,56.69166667
Penang,2019,5,50.50672043
Penang,2019,6,54.11388889
Penang,2019,7,61.71908602
Penang,2019,8,63.2016129
Penang,2019,9,76.88194444
Penang,2019,10,47.41078838
Penang,2019,11,49.42361111
Penang,2019,12,54.59408602
Penang,2020,1,56.51344086
Penang,2020,2,55.10215827
Penang,2020,3,60.32930108
Penang,2020,4,47.92083333
Penang,2020,5,45.78091398
Penang,2020,6,55.17246175
Penang,2020,7,59.21505376
Penang,2020,8,68.70295699
Penang,2020,9,56.41630277
Penang,2020,10,53.38172043
Penang,2020,11,51.36944444
Penang,2020,12,51.64784946
Penang,2021,1,59.27822581
Penang,2021,2,63.40029762
Penang,2021,3,62.24462366
Penang,2021,4,51.7875
Penang,2021,5,53.29032258
Penang,2021,6,54.58333333
Penang,2021,7,58.41129032
Penang,2021,8,52.96102151
Penang,2021,9,57.30416667
Penang,2021,10,55.36693548
Penang,2021,11,49.64305556
Penang,2021,12,56.92607527
Penang,2022,1,64.73755047
Penang,2022,2,57.1880597
Penang,2022,3,56.04973118
Penang,2022,4,59.70972222
Penang,2022,5,56.07692308
Penang,2017,1,33.90201729
Penang,2017,2,36.50081833
Penang,2017,3,39.85355649
Penang,2017,4,27.97777778
Penang,2017,5,29.25833333
Penang,2017,6,30.05277778
Penang,2017,7,38.52150538
Penang,2017,8,28.03373819
Penang,2017,9,22.38333333
Penang,2017,10,25.69522472
Penang,2017,11,22.55416667
Penang,2017,12,28.67741935
Penang,2018,1,24.29542302
Penang,2018,2,33.7775974
Penang,2018,3,26.28225806
Penang,2018,4,25.21944444
Penang,2018,5,23.51886792
Penang,2018,6,33.56388889
Penang,2018,7,38.09005376
Penang,2018,8,51.38844086
Penang,2018,9,54.68611111
Penang,2018,10,50.24462366
Penang,2018,11,51.52638889
Penang,2018,12,49.21774194
Penang,2019,1,54.79973118
Penang,2019,2,56.32440476
Penang,2019,3,59.79301075
Penang,2019,4,54.91527778
Penang,2019,5,48.09274194
Penang,2019,6,49.89722222
Penang,2019,7,60.92607527
Penang,2019,8,61.01747312
Penang,2019,9,72.39027778
Penang,2019,10,45.67607527
Penang,2019,11,47.08055556
Penang,2019,12,50.72043011
Penang,2020,1,55.9811828
Penang,2020,2,51.88793103
Penang,2020,3,58.23655914
Penang,2020,4,45.41944444
Penang,2020,5,44.33467742
Penang,2020,6,55.64394993
Penang,2020,7,54.24462366
Penang,2020,8,63.29032258
Penang,2020,9,49.80931587
Penang,2020,10,44.84677419
Penang,2020,11,44.89027778
Penang,2020,12,45.54166667
Penang,2021,1,53.26075269
Penang,2021,2,58.9077381
Penang,2021,3,58.68413978
Penang,2021,4,49.15694444
Penang,2021,5,49.54166667
Penang,2021,6,50.41111111
Penang,2021,7,55.37365591
Penang,2021,8,42.86290323
Penang,2021,9,49.82916667
Penang,2021,10,49.24865591
Penang,2021,11,40.10833333
Penang,2021,12,49.40053763
Penang,2022,1,58.46702557
Penang,2022,2,50.9657228
Penang,2022,3,48.24193548
Penang,2022,4,50.85833333
Penang,2022,5,45.19871795
Johor,2017,1,
Johor,2017,2,
Johor,2017,3,
Johor,2017,4,27.36391437
Johor,2017,5,21.56995885
Johor,2017,6,24.89595376
Johor,2017,7,28.42876344
Johor,2017,8,28.50405405
Johor,2017,9,29.12083333
Johor,2017,10,30.5766129
Johor,2017,11,22.26276276
Johor,2017,12,25.05913978
Johor,2018,1,18.77513966
Johor,2018,2,31.55357143
Johor,2018,3,23.56317204
Johor,2018,4,26.06666667
Johor,2018,5,26.91532258
Johor,2018,6,29.16240602
Johor,2018,7,29.3628692
Johor,2018,8,45.78976487
Johor,2018,9,56.81527778
Johor,2018,10,51.39784946
Johor,2018,11,44.11666667
Johor,2018,12,41.65373961
Johor,2019,1,44.12903226
Johor,2019,2,42.53125
Johor,2019,3,65.84408602
Johor,2019,4,58.07361111
Johor,2019,5,58.13575269
Johor,2019,6,53.14722222
Johor,2019,7,63.31854839
Johor,2019,8,69.51747312
Johor,2019,9,100.4416667
Johor,2019,10,53.92069892
Johor,2019,11,52.33194444
Johor,2019,12,33.68145161
Johor,2020,1,39.24327957
Johor,2020,2,40.41235632
Johor,2020,3,51.59757739
Johor,2020,4,51.81805556
Johor,2020,5,49.02822581
Johor,2020,6,50.08066759
Johor,2020,7,45.14516129
Johor,2020,8,52.62768817
Johor,2020,9,47.69141194
Johor,2020,10,55.52553763
Johor,2020,11,39.62638889
Johor,2020,12,42.97849462
Johor,2021,1,34.10752688
Johor,2021,2,48.09375
Johor,2021,3,54.85080645
Johor,2021,4,55.0375
Johor,2021,5,49.01344086
Johor,2021,6,55.64583333
Johor,2021,7,53.8077957
Johor,2021,8,48.11827957
Johor,2021,9,46.48611111
Johor,2021,10,53.05107527
Johor,2021,11,40.95
Johor,2021,12,39.11021505
Johor,2022,1,34.42664872
Johor,2022,2,31.72727273
Johor,2022,3,45.41129032
Johor,2022,4,51.60555556
Johor,2022,5,38.46153846
Negeri Sembilan,2017,1,31.31926864
Negeri Sembilan,2017,2,37.91598023
Negeri Sembilan,2017,3,37.95336077
Negeri Sembilan,2017,4,31.84305556
Negeri Sembilan,2017,5,24.54744526
Negeri Sembilan,2017,6,27.63304094
Negeri Sembilan,2017,7,25.66935484
Negeri Sembilan,2017,8,25.46226415
Negeri Sembilan,2017,9,24.05
Negeri Sembilan,2017,10,27.07795699
Negeri Sembilan,2017,11,22.57916667
Negeri Sembilan,2017,12,22.78091398
Negeri Sembilan,2018,1,19.30405405
Negeri Sembilan,2018,2,26.74787053
Negeri Sembilan,2018,3,26.4311649
Negeri Sembilan,2018,4,23.20057307
Negeri Sembilan,2018,5,24.33647799
Negeri Sembilan,2018,6,26.17154812
Negeri Sembilan,2018,7,27.38978495
Negeri Sembilan,2018,8,44.72983871
Negeri Sembilan,2018,9,55.18888889
Negeri Sembilan,2018,10,48.59677419
Negeri Sembilan,2018,11,44.70972222
Negeri Sembilan,2018,12,45.54569892
Negeri Sembilan,2019,1,47.60349462
Negeri Sembilan,2019,2,48.98065476
Negeri Sembilan,2019,3,63.64919355
Negeri Sembilan,2019,4,57.15138889
Negeri Sembilan,2019,5,50.43413978
Negeri Sembilan,2019,6,47.98888889
Negeri Sembilan,2019,7,58.72177419
Negeri Sembilan,2019,8,67.38575269
Negeri Sembilan,2019,9,99.45555556
Negeri Sembilan,2019,10,55.00806452
Negeri Sembilan,2019,11,48.8375
Negeri Sembilan,2019,12,41.25672043
Negeri Sembilan,2020,1,46.00403226
Negeri Sembilan,2020,2,40.98706897
Negeri Sembilan,2020,3,48.78763441
Negeri Sembilan,2020,4,42.04583333
Negeri Sembilan,2020,5,47.84543011
Negeri Sembilan,2020,6,49.70792768
Negeri Sembilan,2020,7,48.93548387
Negeri Sembilan,2020,8,54.75537634
Negeri Sembilan,2020,9,48.73799127
Negeri Sembilan,2020,10,50.13978495
Negeri Sembilan,2020,11,41.06805556
Negeri Sembilan,2020,12,46.74865591
Negeri Sembilan,2021,1,42.63037634
Negeri Sembilan,2021,2,54.43303571
Negeri Sembilan,2021,3,52.98655914
Negeri Sembilan,2021,4,51.53888889
Negeri Sembilan,2021,5,49.33602151
Negeri Sembilan,2021,6,51.24027778
Negeri Sembilan,2021,7,52.36827957
Negeri Sembilan,2021,8,44.58467742
Negeri Sembilan,2021,9,42.43055556
